Invoice ID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Payment,cogs,gross income,Rating,Hour,Minute,Part_of_Day,Day_of_Week
124-31-1458,Yangon,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,2019-01-08,Cash,238.77,11.9385,6.6,14,30,Afternoon,Tuesday
176-78-1170,Naypyitaw,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,2019-01-26,Ewallet,101.43,5.0715,7.3,15,11,Afternoon,Saturday
361-59-0574,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,2019-03-15,Credit card,724.24,36.212,6.5,14,48,Afternoon,Friday
101-81-4070,Naypyitaw,Member,Female,Health and beauty,62.82,2,6.282,131.922,2019-01-17,Ewallet,125.64,6.282,4.9,12,36,Afternoon,Thursday
631-34-1880,Naypyitaw,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,2019-01-08,Credit card,72.93,3.6465,4.3,19,9,Evening,Tuesday
852-82-2749,Yangon,Normal,Male,Sports and travel,64.59,4,12.918,271.278,2019-01-06,Ewallet,258.36,12.918,9.3,13,35,Afternoon,Sunday
873-14-6353,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,Credit card,173.74,8.687,7.1,10,33,Morning,Saturday
584-66-4073,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2019-03-13,Ewallet,56.5,2.825,9.6,15,45,Afternoon,Wednesday
544-55-9589,Mandalay,Member,Female,Electronic accessories,21.43,10,10.715,225.015,2019-01-28,Cash,214.3,10.715,6.2,11,51,Morning,Monday
166-19-2553,Yangon,Member,Male,Sports and travel,89.06,6,26.718,561.078,2019-01-18,Cash,534.36,26.718,9.9,17,26,Evening,Friday
737-88-5876,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2019-03-19,Credit card,93.16,4.658,5.9,11,52,Morning,Tuesday
154-87-7367,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2019-03-15,Ewallet,522.08,26.104,6.3,14,4,Afternoon,Friday
885-56-0389,Naypyitaw,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2019-02-12,Cash,52.35,2.6175,4.0,17,49,Evening,Tuesday
608-05-3804,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,Cash,39.75,1.9875,6.1,20,19,Evening,Monday
448-61-3783,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2019-03-21,Credit card,720.16,36.008,4.5,16,8,Afternoon,Thursday
761-49-0439,Mandalay,Member,Female,Electronic accessories,12.1,8,4.84,101.64,2019-01-19,Ewallet,96.8,4.84,8.6,10,17,Morning,Saturday
490-95-0021,Mandalay,Member,Female,Food and beverages,33.21,10,16.605,348.705,2019-01-08,Ewallet,332.1,16.605,6.0,14,25,Afternoon,Tuesday
115-38-7388,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2019-03-30,Credit card,81.44,4.072,9.5,12,51,Afternoon,Saturday
311-13-6971,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,Credit card,319.9,15.995,9.9,15,18,Afternoon,Wednesday
291-55-6563,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-03-30,Ewallet,206.52,10.326,7.5,12,45,Afternoon,Saturday
548-48-3156,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,2019-03-19,Cash,166.68,8.334,7.6,13,37,Afternoon,Tuesday
460-93-5834,Yangon,Normal,Male,Sports and travel,45.58,7,15.953,335.013,2019-01-13,Cash,319.06,15.953,5.0,10,3,Morning,Sunday
325-89-4209,Yangon,Member,Male,Food and beverages,87.9,1,4.395,92.295,2019-02-05,Ewallet,87.9,4.395,6.7,19,42,Evening,Tuesday
884-80-6021,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2019-03-23,Ewallet,734.7,36.735,9.5,13,14,Afternoon,Saturday
137-74-8729,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2019-03-13,Ewallet,97.52,4.876,6.8,12,47,Afternoon,Wednesday
880-46-5796,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2019-03-17,Ewallet,769.2,38.46,5.6,19,53,Evening,Sunday
389-70-2397,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,Cash,418.3,20.915,7.2,10,26,Morning,Thursday
114-35-5271,Mandalay,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2019-02-07,Cash,463.28,23.164,8.1,15,6,Afternoon,Thursday
607-76-6216,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,2019-03-02,Credit card,462.45,23.1225,8.6,16,35,Afternoon,Saturday
715-20-1673,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,2019-03-06,Cash,141.9,7.095,9.4,20,57,Evening,Wednesday
811-35-1094,Mandalay,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2019-02-06,Credit card,302.7,15.135,8.9,15,16,Afternoon,Wednesday
699-88-1972,Mandalay,Normal,Male,Health and beauty,99.16,8,39.664,832.944,2019-01-28,Credit card,793.28,39.664,4.2,17,47,Evening,Monday
781-84-8059,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,2019-01-18,Ewallet,425.18,21.259,5.0,16,23,Afternoon,Friday
409-49-6995,Naypyitaw,Member,Female,Food and beverages,47.27,6,14.181,297.801,2019-02-05,Cash,283.62,14.181,8.8,10,17,Morning,Tuesday
725-54-0677,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,2019-03-02,Cash,599.2,29.96,5.3,13,50,Afternoon,Saturday
146-09-5432,Yangon,Member,Male,Food and beverages,35.04,9,15.768,331.128,2019-02-09,Ewallet,315.36,15.768,4.6,19,17,Evening,Saturday
377-79-7592,Naypyitaw,Member,Female,Electronic accessories,44.84,9,20.178,423.738,2019-01-14,Credit card,403.56,20.178,7.5,14,0,Afternoon,Monday
509-10-0516,Mandalay,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2019-02-09,Ewallet,183.88,9.194,5.1,12,2,Afternoon,Saturday
595-94-9924,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2019-03-26,Credit card,138.65,6.9325,4.2,20,21,Evening,Tuesday
865-41-9075,Yangon,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,2019-01-28,Cash,80.71,4.0355,8.1,17,35,Evening,Monday
545-07-8534,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,Ewallet,116.64,5.832,6.0,12,42,Afternoon,Thursday
118-62-1812,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2019-03-24,Cash,313.52,15.676,7.9,17,56,Evening,Sunday
450-42-3339,Naypyitaw,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2019-02-09,Credit card,846.1,42.305,8.8,18,58,Evening,Saturday
851-98-3555,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2019-03-24,Credit card,414.4,20.72,6.6,14,8,Afternoon,Sunday
186-71-5196,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,2019-03-27,Ewallet,159.08,7.954,6.2,16,30,Afternoon,Wednesday
624-01-8356,Mandalay,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,2019-01-27,Credit card,490.1,24.505,4.2,10,44,Morning,Sunday
313-66-9943,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2019-03-27,Credit card,87.45,4.3725,7.3,20,29,Evening,Wednesday
151-27-8496,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,2019-01-19,Ewallet,224.52,11.226,8.6,11,43,Morning,Saturday
453-33-6436,Yangon,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2019-02-07,Cash,744.96,37.248,6.8,10,9,Morning,Thursday
522-57-8364,Yangon,Member,Male,Fashion accessories,51.34,8,20.536,431.256,2019-01-31,Ewallet,410.72,20.536,7.6,10,0,Morning,Thursday
459-45-2396,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,Cash,298.8,14.94,5.8,18,45,Evening,Monday
717-96-4189,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2019-02-02,Cash,212.94,10.647,4.1,12,40,Afternoon,Saturday
722-13-2115,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2019-03-14,Credit card,42.85,2.1425,9.3,15,36,Afternoon,Thursday
749-81-8133,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,2019-03-11,Cash,378.68,18.934,6.8,12,4,Afternoon,Monday
777-67-2495,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,Ewallet,206.91,10.3455,8.7,11,26,Morning,Friday
636-98-3364,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,2019-03-02,Ewallet,78.78,3.939,6.3,12,36,Afternoon,Saturday
246-55-6923,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,2019-03-10,Credit card,322.11,16.1055,5.1,15,6,Afternoon,Sunday
181-82-6255,Mandalay,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2019-02-08,Cash,98.22,4.911,7.0,10,58,Morning,Friday
838-02-1821,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,Credit card,25.46,1.273,5.2,12,10,Afternoon,Friday
887-42-0517,Naypyitaw,Normal,Female,Sports and travel,83.14,7,29.099,611.079,2019-01-10,Credit card,581.98,29.099,6.6,10,31,Morning,Thursday
457-12-0244,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,2019-03-14,Ewallet,211.32,10.566,6.5,13,49,Afternoon,Thursday
226-34-0034,Mandalay,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,2019-01-10,Ewallet,55.12,2.756,9.0,11,10,Morning,Thursday
321-49-7382,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,Credit card,88.31,4.4155,5.2,17,38,Evening,Friday
397-25-8725,Yangon,Member,Female,Health and beauty,39.62,9,17.829,374.409,2019-01-13,Credit card,356.58,17.829,6.8,17,54,Evening,Sunday
431-66-2305,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,Credit card,794.25,39.7125,7.6,20,51,Evening,Friday
825-94-5922,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,2019-03-02,Ewallet,50.62,2.531,7.2,19,26,Evening,Saturday
641-62-7288,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2019-03-24,Ewallet,599.52,29.976,7.1,13,33,Afternoon,Sunday
756-93-1854,Naypyitaw,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2019-02-02,Credit card,166.7,8.335,9.5,14,5,Afternoon,Saturday
243-55-8457,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,Ewallet,744.4,37.22,5.1,11,40,Morning,Wednesday
458-10-8612,Naypyitaw,Normal,Male,Health and beauty,64.08,7,22.428,470.988,2019-01-20,Ewallet,448.56,22.428,7.6,12,27,Afternoon,Sunday
501-61-1753,Mandalay,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,2019-01-03,Ewallet,378.9,18.945,9.8,20,24,Evening,Thursday
235-06-8510,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,2019-01-24,Ewallet,257.16,12.858,5.1,20,59,Evening,Thursday
433-08-7822,Naypyitaw,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,2019-01-05,Ewallet,552.23,27.6115,7.5,19,48,Evening,Saturday
361-85-2571,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2019-03-30,Cash,447.4,22.37,7.4,10,18,Morning,Saturday
131-70-8179,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,Cash,276.27,13.8135,4.2,16,27,Afternoon,Sunday
500-02-2261,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2019-03-21,Ewallet,343.74,17.187,5.9,17,4,Evening,Thursday
720-72-2436,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,2019-03-02,Ewallet,266.08,13.304,6.9,18,14,Evening,Saturday
702-83-5291,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2019-03-27,Cash,898.38,44.919,6.6,10,43,Morning,Wednesday
809-69-9497,Yangon,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,2019-01-19,Ewallet,456.8,22.84,5.7,19,30,Evening,Saturday
449-16-6770,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,Credit card,253.95,12.6975,5.3,14,53,Afternoon,Tuesday
333-23-2632,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,2019-03-28,Cash,70.56,3.528,4.2,20,14,Evening,Thursday
489-82-1237,Yangon,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,2019-01-05,Credit card,657.16,32.858,7.3,11,51,Morning,Saturday
859-97-6048,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2019-03-26,Credit card,168.5,8.425,5.3,14,13,Afternoon,Tuesday
676-10-2200,Mandalay,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2019-02-03,Ewallet,53.78,2.689,4.7,20,13,Evening,Sunday
373-88-1424,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2019-02-06,Ewallet,179.05,8.9525,7.9,18,44,Evening,Wednesday
365-16-4334,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,Ewallet,211.44,10.572,8.9,14,26,Afternoon,Sunday
503-21-4385,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,Ewallet,119.73,5.9865,9.3,12,40,Afternoon,Thursday
305-89-2768,Mandalay,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,2019-01-09,Ewallet,65.7,3.285,4.7,18,43,Evening,Wednesday
574-80-1489,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,Ewallet,251.4,12.57,8.7,13,22,Afternoon,Monday
784-08-0310,Naypyitaw,Member,Female,Food and beverages,21.04,4,4.208,88.368,2019-01-13,Cash,84.16,4.208,7.6,13,58,Afternoon,Sunday
200-40-6154,Mandalay,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2019-02-09,Cash,395.46,19.773,5.7,11,45,Morning,Saturday
846-10-0341,Yangon,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,2019-01-06,Cash,297.99,14.8995,6.8,11,51,Morning,Sunday
577-34-7579,Naypyitaw,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,2019-01-10,Cash,454.41,22.7205,5.4,17,16,Evening,Thursday
430-02-3888,Mandalay,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2019-02-07,Cash,276.12,13.806,7.1,15,55,Afternoon,Thursday
867-47-1948,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,2019-01-09,Cash,158.0,7.9,7.8,12,7,Afternoon,Wednesday
384-59-6655,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,Cash,887.94,44.397,8.4,15,7,Afternoon,Tuesday
256-58-3609,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2019-03-18,Cash,91.98,4.599,9.8,15,29,Afternoon,Monday
324-92-3863,Yangon,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2019-02-05,Cash,41.78,2.089,9.8,18,45,Evening,Tuesday
593-08-5916,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2019-03-19,Credit card,15.5,0.775,7.4,15,23,Afternoon,Tuesday
364-34-2972,Naypyitaw,Member,Male,Electronic accessories,96.82,3,14.523,304.983,2019-03-30,Cash,290.46,14.523,6.7,20,37,Evening,Saturday
794-42-3736,Mandalay,Normal,Male,Food and beverages,33.33,2,3.333,69.993,2019-01-26,Credit card,66.66,3.333,6.4,14,41,Afternoon,Saturday
172-42-8274,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,2019-03-02,Credit card,76.54,3.827,5.8,18,18,Evening,Saturday
558-60-5016,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,2019-03-04,Ewallet,299.7,14.985,7.2,15,27,Afternoon,Monday
195-06-0432,Yangon,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,2019-01-13,Credit card,243.03,12.1515,9.3,12,55,Afternoon,Sunday
605-03-2706,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2019-03-25,Cash,47.4,2.37,9.5,18,2,Evening,Monday
214-30-2776,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,2019-03-11,Credit card,172.45,8.6225,9.0,19,44,Evening,Monday
746-04-1077,Mandalay,Member,Female,Food and beverages,84.63,10,42.315,888.615,2019-01-01,Credit card,846.3,42.315,9.0,11,36,Morning,Tuesday
448-34-8700,Mandalay,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2019-02-10,Ewallet,258.37,12.9185,6.7,13,51,Afternoon,Sunday
452-04-8808,Mandalay,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,2019-01-26,Cash,609.56,30.478,5.5,15,17,Afternoon,Saturday
531-56-4728,Yangon,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2019-02-11,Cash,240.24,12.012,5.4,15,29,Afternoon,Monday
744-82-9138,Naypyitaw,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2019-02-07,Cash,172.26,8.613,8.2,17,59,Evening,Thursday
883-69-1285,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,2019-03-06,Credit card,99.84,4.992,7.0,11,55,Morning,Wednesday
221-25-5073,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,2019-03-04,Cash,298.64,14.932,8.5,10,39,Morning,Monday
518-71-6847,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,Ewallet,159.6,7.98,4.9,15,10,Afternoon,Tuesday
156-20-0370,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,2019-03-10,Credit card,25.45,1.2725,5.1,18,10,Evening,Sunday
151-33-7434,Mandalay,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2019-02-04,Credit card,67.77,3.3885,6.5,20,43,Evening,Monday
728-47-9078,Naypyitaw,Member,Male,Food and beverages,59.59,4,11.918,250.278,2019-01-19,Cash,238.36,11.918,9.8,12,46,Afternoon,Saturday
809-46-1866,Yangon,Normal,Male,Health and beauty,58.15,4,11.63,244.23,2019-01-23,Cash,232.6,11.63,8.4,17,44,Evening,Wednesday
139-32-4183,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,2019-03-14,Ewallet,877.32,43.866,7.4,14,19,Afternoon,Thursday
148-41-7930,Naypyitaw,Normal,Male,Health and beauty,99.96,7,34.986,734.706,2019-01-23,Cash,699.72,34.986,6.1,10,33,Morning,Wednesday
189-40-5216,Naypyitaw,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,2019-01-09,Cash,674.59,33.7295,6.0,11,40,Morning,Wednesday
374-38-5555,Mandalay,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2019-02-07,Ewallet,318.55,15.9275,8.5,19,30,Evening,Thursday
764-44-8999,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,Ewallet,29.52,1.476,4.3,14,42,Afternoon,Monday
552-44-5977,Mandalay,Member,Male,Health and beauty,62.0,8,24.8,520.8,2019-01-03,Credit card,496.0,24.8,6.2,19,8,Evening,Thursday
267-62-7380,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2019-03-29,Ewallet,823.4,41.17,4.3,19,12,Evening,Friday
430-53-4718,Mandalay,Member,Male,Health and beauty,75.37,8,30.148,633.108,2019-01-28,Credit card,602.96,30.148,8.4,15,46,Afternoon,Monday
886-18-2897,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2019-03-22,Credit card,282.8,14.14,4.5,19,6,Evening,Friday
602-16-6955,Mandalay,Normal,Female,Sports and travel,76.6,10,38.3,804.3,2019-01-24,Ewallet,766.0,38.3,6.0,18,10,Evening,Thursday
745-74-0715,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,2019-03-10,Ewallet,116.06,5.803,8.8,20,46,Evening,Sunday
690-01-6631,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,Ewallet,174.9,8.745,6.6,18,35,Evening,Friday
652-49-6720,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,Ewallet,60.95,3.0475,5.9,11,40,Morning,Monday
233-67-5758,Naypyitaw,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,2019-01-29,Ewallet,40.35,2.0175,6.2,13,46,Afternoon,Tuesday
303-96-2227,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,2019-03-02,Ewallet,973.8,48.69,4.4,17,16,Evening,Saturday
727-02-1313,Yangon,Member,Male,Food and beverages,31.84,1,1.592,33.432,2019-02-09,Cash,31.84,1.592,7.7,13,22,Afternoon,Saturday
347-56-2442,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,Cash,65.82,3.291,4.1,15,33,Afternoon,Friday
849-09-3807,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,Cash,618.38,30.919,6.6,13,28,Afternoon,Monday
